Mode,Month,Origin Country,Origin Latitude,Origin Longitude,State,Load Port,Species,End Use,Destination Country,Destination Latitude,Destination Longitude,Quantity,Year
Air,Jan,Australia,-25.274398,133.775136,SA,Adelaide,Cattle,Breeder,Malaysia,4.210484,101.975766,34,2018
Air,Jan,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Thailand,15.870032,100.992541,12,2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,830",2018
Air,Jan,Australia,-25.274398,133.775136,NSW,Sydney,Sheep,Breeder,Argentina,-38.416097,-63.616672,2,2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,China,35.86166,104.195397,"2,070",2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,001",2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,169",2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Productive,Indonesia,-0.789275,113.921327,200,2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,596",2018
Sea,Jan,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,China,35.86166,104.195397,"1,606",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Geraldton,Cattle,Productive,Indonesia,-0.789275,113.921327,400,2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Geraldton,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,290",2018
Air,Jan,Australia,-25.274398,133.775136,VIC,Melbourne,Alpacas,Breeder,New Zealand,-40.900557,174.885971,48,2018
Air,Jan,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Slaughter,Malaysia,4.210484,101.975766,558,2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"1,871",2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Productive,Indonesia,-0.789275,113.921327,160,2018
Air,Jan,Australia,-25.274398,133.775136,VIC,Melbourne,Cattle,Breeder,United Arab Emirates,23.424076,53.847818,227,2018
Air,Jan,Australia,-25.274398,133.775136,VIC,Melbourne,Sheep,Breeder,United Arab Emirates,23.424076,53.847818,76,2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Vietnam,14.058324,108.277199,"3,217",2018
Air,Jan,Australia,-25.274398,133.775136,VIC,Melbourne,Cattle,Breeder,Taiwan,23.69781,120.960515,182,2018
Air,Jan,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Breeder,Nepal,28.394857,84.124008,25,2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"6,195",2018
Air,Jan,Australia,-25.274398,133.775136,WA,Perth,Sheep,Slaughter,Malaysia,4.210484,101.975766,"1,217",2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,461",2018
Sea,Jan,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,072",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Breeder,Israel,31.046051,34.851612,10,2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Feeder,Israel,31.046051,34.851612,"9,383",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Feeder,Israel,31.046051,34.851612,"4,607",2018
Sea,Jan,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"3,795",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Jordan,30.585164,36.238414,"15,420",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Jordan,30.585164,36.238414,250,2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Feeder,Israel,31.046051,34.851612,"2,195",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,424",2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"1,570",2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,127",2018
Sea,Jan,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"1,098",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,674",2018
Air,Jan,Australia,-25.274398,133.775136,SA,Adelaide,Sheep,Slaughter,Malaysia,4.210484,101.975766,"1,739",2018
Air,Jan,Australia,-25.274398,133.775136,SA,Adelaide,Goats,Slaughter,Malaysia,4.210484,101.975766,556,2018
Sea,Jan,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,616",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Qatar,25.354826,51.183884,"50,000",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,"12,020",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Kuwait,29.31166,47.481766,"15,469",2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Kuwait,29.31166,47.481766,50,2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Breeder,United Arab Emirates,23.424076,53.847818,54,2018
Sea,Jan,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Kuwait,29.31166,47.481766,"3,095",2018
Sea,Feb,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Feeder,Russia,61.52401,105.318756,"9,183",2018
Sea,Feb,Australia,-25.274398,133.775136,VIC,Portland,Sheep,Breeder,Russia,61.52401,105.318756,"3,721",2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Buffalo,Slaughter,Malaysia,4.210484,101.975766,180,2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Malaysia,4.210484,101.975766,719,2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"1,927",2018
Sea,Feb,Australia,-25.274398,133.775136,SA,Port Adelaide,Cattle,Feeder,Turkey,38.963745,35.243322,379,2018
Sea,Feb,Australia,-25.274398,133.775136,SA,Port Adelaide,Sheep,Slaughter,Turkey,38.963745,35.243322,"23,191",2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Indonesia,-0.789275,113.921327,347,2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,031",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Breeder,Russia,61.52401,105.318756,"12,282",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Feeder,Russia,61.52401,105.318756,"4,540",2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,478",2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Malaysia,4.210484,101.975766,54,2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Slaughter,Malaysia,4.210484,101.975766,291,2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Slaughter,Malaysia,4.210484,101.975766,441,2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,"5,980",2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,500,2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,247",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Turkey,38.963745,35.243322,"49,749",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Feeder,Turkey,38.963745,35.243322,"7,769",2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,715,2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Breeder,Indonesia,-0.789275,113.921327,50,2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,550",2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Indonesia,-0.789275,113.921327,354,2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,200,2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Sheep,Slaughter,Malaysia,4.210484,101.975766,516,2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Malaysia,4.210484,101.975766,"1,393",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Malaysia,4.210484,101.975766,"4,500",2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Sheep,Breeder,Indonesia,-0.789275,113.921327,37,2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Breeder,Indonesia,-0.789275,113.921327,32,2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,761",2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,Sheep,Slaughter,Malaysia,4.210484,101.975766,"1,539",2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,Goats,Slaughter,Malaysia,4.210484,101.975766,346,2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,Cattle,Breeder,Malaysia,4.210484,101.975766,24,2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,Cattle,Slaughter,Malaysia,4.210484,101.975766,55,2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,Alpacas,Breeder,Malaysia,4.210484,101.975766,18,2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,365",2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Productive,Indonesia,-0.789275,113.921327,294,2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,"1,938",2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,997,2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Brunei Darussalam,4.535277,114.727669,896,2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Breeder,Indonesia,-0.789275,113.921327,31,2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,410",2018
Sea,Feb,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Breeder,Pakistan,30.375321,69.345116,"1,530",2018
Sea,Feb,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Breeder,United Arab Emirates,23.424076,53.847818,800,2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Buffalo,Feeder,Indonesia,-0.789275,113.921327,173,2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,781",2018
Sea,Feb,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Breeder,Pakistan,30.375321,69.345116,739,2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,828",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Vietnam,14.058324,108.277199,"1,338",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Kuwait,29.31166,47.481766,72,2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Qatar,25.354826,51.183884,"35,000",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Oman,21.512583,55.923255,"4,000",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Kuwait,29.31166,47.481766,"35,863",2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,059",2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Vietnam,14.058324,108.277199,"2,714",2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,343",2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Breeder,Pakistan,30.375321,69.345116,658,2018
Air,Feb,Australia,-25.274398,133.775136,VIC,Melbourne,Cattle,Breeder,Taiwan,23.69781,120.960515,180,2018
Air,Feb,Australia,-25.274398,133.775136,VIC,Melbourne,Cattle,Breeder,Taiwan,23.69781,120.960515,167,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,485",2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,"5,576",2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,098",2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Malaysia,4.210484,101.975766,35,2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Feeder,Israel,31.046051,34.851612,"9,683",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Feeder,Israel,31.046051,34.851612,"4,608",2018
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Breeder,China,35.86166,104.195397,"6,286",2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,926",2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Malaysia,4.210484,101.975766,48,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,812",2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,727",2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Slaughter,Malaysia,4.210484,101.975766,456,2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,919",2018
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,Sheep,Slaughter,Malaysia,4.210484,101.975766,309,2018
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,Goats,Slaughter,Malaysia,4.210484,101.975766,"1,047",2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Brisbane,Cattle,Feeder,Japan,36.204824,138.252924,90,2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Brisbane,Cattle,Feeder,Japan,36.204824,138.252924,987,2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Brisbane,Cattle,Feeder,Japan,36.204824,138.252924,420,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,161",2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,Sheep,Breeder,Uruguay,-32.522779,-55.765835,3,2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Malaysia,4.210484,101.975766,110,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Buffalo,Slaughter,Vietnam,14.058324,108.277199,94,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,689",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Kuwait,29.31166,47.481766,"29,428",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,"5,500",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Qatar,25.354826,51.183884,"35,000",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Kuwait,29.31166,47.481766,72,2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,United Arab Emirates,23.424076,53.847818,63,2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Qatar,25.354826,51.183884,208,2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Breeder,China,35.86166,104.195397,"1,786",2018
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,Goats,Slaughter,United Arab Emirates,23.424076,53.847818,840,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,234",2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,Sheep,Slaughter,Malaysia,4.210484,101.975766,310,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Productive,Indonesia,-0.789275,113.921327,100,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"1,380",2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,Sheep,Slaughter,Kuwait,29.31166,47.481766,"30,637",2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,"6,663",2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,Sheep,Slaughter,Oman,21.512583,55.923255,"4,000",2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,Sheep,Slaughter,Qatar,25.354826,51.183884,"19,056",2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,Cattle,Slaughter,Kuwait,29.31166,47.481766,50,2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,Cattle,Slaughter,Qatar,25.354826,51.183884,179,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Productive,Indonesia,-0.789275,113.921327,355,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,292",2018
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,Cattle,Breeder,Taiwan,23.69781,120.960515,225,2018
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Breeder,China,35.86166,104.195397,"3,942",2018
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,Goats,Slaughter,Malaysia,4.210484,101.975766,119,2018
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,Sheep,Slaughter,Malaysia,4.210484,101.975766,"1,163",2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,454",2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Buffalo,Feeder,Indonesia,-0.789275,113.921327,498,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"1,510",2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Breeder,Thailand,15.870032,100.992541,10,2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"3,864",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,China,35.86166,104.195397,"1,559",2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,152",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Qatar,25.354826,51.183884,"15,944",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Oman,21.512583,55.923255,"2,000",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,"3,837",2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Kuwait,29.31166,47.481766,498,2018
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,Cattle,Breeder,Japan,36.204824,138.252924,293,2018
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Slaughter,China,35.86166,104.195397,"2,398",2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Buffalo,Slaughter,Malaysia,4.210484,101.975766,150,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Malaysia,4.210484,101.975766,949,2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"2,199",2018
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,Cattle,Breeder,United Arab Emirates,23.424076,53.847818,48,2018
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,Sheep,Breeder,United Arab Emirates,23.424076,53.847818,62,2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Slaughter,Malaysia,4.210484,101.975766,700,2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"2,421",2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Malaysia,4.210484,101.975766,"2,561",2018
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Indonesia,-0.789275,113.921327,350,2018
Sea,Apr,Australia,-25.274398,133.775136,SA,Port Adelaide,Cattle,Feeder,Turkey,38.963745,35.243322,"2,532",2018
Sea,Apr,Australia,-25.274398,133.775136,SA,Port Adelaide,Sheep,Slaughter,Turkey,38.963745,35.243322,"37,085",2018
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,Vietnam,14.058324,108.277199,"3,351",2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"3,047",2018
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,Goats,Breeder,Taiwan,23.69781,120.960515,36,2018
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Malaysia,4.210484,101.975766,110,2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Thailand,15.870032,100.992541,800,2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Brunei Darussalam,4.535277,114.727669,700,2018
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Indonesia,-0.789275,113.921327,350,2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Productive,Indonesia,-0.789275,113.921327,238,2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,"5,029",2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,600,2018
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Breeder,Indonesia,-0.789275,113.921327,42,2018
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Feeder,Turkey,38.963745,35.243322,"5,572",2018
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Turkey,38.963745,35.243322,"36,751",2018
Sea,Apr,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Slaughter,China,35.86166,104.195397,"1,909",2018
Sea,Apr,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Feeder,Russia,61.52401,105.318756,"15,724",2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Brisbane,Cattle,Feeder,Japan,36.204824,138.252924,90,2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Brisbane,Cattle,Feeder,Japan,36.204824,138.252924,330,2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Brisbane,Cattle,Feeder,Japan,36.204824,138.252924,"1,079",2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"1,920",2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,600,2018
